date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-06-24,NB-BAT-DIS-038,2,10143.38,5071.69,0
2025-06-24,NB-BAT-ROB-039,12,64143.0,5345.25,0
2025-06-24,NB-BAT-ROB-040,6,50441.82,8406.97,0
2025-06-25,NB-HOM-VAS-001,4,20667.56,5166.89,0
2025-06-25,NB-HOM-VAS-002,2,7848.2,3924.1,0
2025-06-25,NB-HOM-VAS-003,4,13943.6,3485.9,0
2025-06-25,NB-HOM-WAL-004,10,41450.0,4145.0,0
2025-06-25,NB-HOM-WAL-005,2,14157.48,7078.74,0
2025-06-25,NB-HOM-WAL-006,6,9183.36,1530.56,0
2025-06-25,NB-HOM-CAN-007,1,4142.32,4142.32,0
2025-06-25,NB-HOM-CAN-008,4,16268.64,4067.16,0
2025-06-25,NB-HOM-CAN-009,16,50974.24,3185.89,1
2025-06-25,NB-HOM-CUS-010,4,16601.44,4150.36,0
2025-06-25,NB-HOM-CUS-011,4,29429.52,7357.38,0
2025-06-25,NB-HOM-CUS-012,2,2527.34,1263.67,0
2025-06-25,NB-BED-BED-013,1,4291.42,4291.42,0
2025-06-25,NB-BED-BED-014,3,4121.37,1373.79,0
2025-06-25,NB-BED-BED-015,12,51491.28,4290.94,1
2025-06-25,NB-BED-DUV-016,13,12656.28,973.56,0
2025-06-25,NB-BED-DUV-017,4,8444.36,2111.09,0
2025-06-25,NB-BED-DUV-018,1,2112.0,2112.0,0
2025-06-25,NB-BED-PIL-019,8,60421.28,7552.66,0
2025-06-25,NB-BED-PIL-020,19,70785.26,3725.54,1
2025-06-25,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-06-25,NB-BED-BLA-022,11,47270.74,4297.34,1
2025-06-25,NB-BED-BLA-023,4,8971.96,2242.99,0
2025-06-25,NB-BED-BLA-024,6,8224.02,1370.67,0
2025-06-25,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-06-25,NB-KIT-DIN-026,3,21301.44,7100.48,0
2025-06-25,NB-KIT-GLA-027,10,65580.8,6558.08,0
2025-06-25,NB-KIT-GLA-028,9,76014.27,8446.03,0
2025-06-25,NB-KIT-CUT-029,8,17774.08,2221.76,0
2025-06-25,NB-KIT-CUT-030,5,29073.95,5814.79,0
2025-06-25,NB-KIT-TAB-031,9,48768.21,5418.69,1
2025-06-25,NB-KIT-TAB-032,7,62472.76,8924.68,0
2025-06-25,NB-BAT-TOW-033,4,20950.24,5237.56,0
2025-06-25,NB-BAT-TOW-034,5,4677.6,935.52,0
2025-06-25,NB-BAT-BAT-035,3,1725.72,575.24,0
2025-06-25,NB-BAT-BAT-036,6,41167.62,6861.27,0
2025-06-25,NB-BAT-DIS-037,11,48800.73,4436.43,0
2025-06-25,NB-BAT-DIS-038,6,25225.08,4204.18,1
2025-06-25,NB-BAT-ROB-039,9,48107.25,5345.25,0
2025-06-25,NB-BAT-ROB-040,5,42034.85,8406.97,0
2025-06-26,NB-HOM-VAS-001,4,20667.56,5166.89,0
2025-06-26,NB-HOM-VAS-002,9,29473.29,3274.81,1
2025-06-26,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-06-26,NB-HOM-WAL-004,11,45595.0,4145.0,0
2025-06-26,NB-HOM-WAL-005,9,52508.79,5834.31,1
2025-06-26,NB-HOM-WAL-006,4,6122.24,1530.56,0
2025-06-26,NB-HOM-CAN-007,3,12426.96,4142.32,0
2025-06-26,NB-HOM-CAN-008,4,13242.24,3310.56,1
2025-06-26,NB-HOM-CAN-009,13,57247.97,4403.69,0
2025-06-26,NB-HOM-CUS-010,8,33202.88,4150.36,0
2025-06-26,NB-HOM-CUS-011,4,29429.52,7357.38,0
2025-06-26,NB-HOM-CUS-012,8,10109.36,1263.67,0
2025-06-26,NB-BED-BED-013,1,4291.42,4291.42,0
2025-06-26,NB-BED-BED-014,12,16485.48,1373.79,0
2025-06-26,NB-BED-BED-015,8,46091.6,5761.45,0
2025-06-26,NB-BED-DUV-016,9,8762.04,973.56,0
2025-06-26,NB-BED-DUV-017,3,6333.27,2111.09,0
2025-06-26,NB-BED-DUV-018,20,29679.2,1483.96,1
2025-06-26,NB-BED-PIL-019,8,60421.28,7552.66,0
2025-06-26,NB-BED-PIL-020,0,0.0,5205.96,0
2025-06-26,NB-BED-PIL-021,9,67294.98,7477.22,0
2025-06-26,NB-BED-BLA-022,5,29847.6,5969.52,0
2025-06-26,NB-BED-BLA-023,6,13457.94,2242.99,0
2025-06-26,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-06-26,NB-KIT-DIN-025,6,17960.4,2993.4,0
2025-06-26,NB-KIT-DIN-026,2,14200.96,7100.48,0
2025-06-26,NB-KIT-GLA-027,6,39348.48,6558.08,0
2025-06-26,NB-KIT-GLA-028,4,33784.12,8446.03,0
2025-06-26,NB-KIT-CUT-029,3,6665.28,2221.76,0
2025-06-26,NB-KIT-CUT-030,4,23259.16,5814.79,0
2025-06-26,NB-KIT-TAB-031,2,12374.98,6187.49,0
2025-06-26,NB-KIT-TAB-032,2,17849.36,8924.68,0
2025-06-26,NB-BAT-TOW-033,0,0.0,5237.56,0
2025-06-26,NB-BAT-TOW-034,2,1871.04,935.52,0
2025-06-26,NB-BAT-BAT-035,3,1725.72,575.24,0
2025-06-26,NB-BAT-BAT-036,7,48028.89,6861.27,0
2025-06-26,NB-BAT-DIS-037,0,0.0,4436.43,0
2025-06-26,NB-BAT-DIS-038,6,30430.14,5071.69,0
2025-06-26,NB-BAT-ROB-039,9,48107.25,5345.25,0
2025-06-26,NB-BAT-ROB-040,4,33627.88,8406.97,0
2025-06-27,NB-HOM-VAS-001,7,36168.23,5166.89,0
2025-06-27,NB-HOM-VAS-002,2,7848.2,3924.1,0
2025-06-27,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-06-27,NB-HOM-WAL-004,9,37305.0,4145.0,0
2025-06-27,NB-HOM-WAL-005,4,28314.96,7078.74,0
2025-06-27,NB-HOM-WAL-006,1,1530.56,1530.56,0
2025-06-27,NB-HOM-CAN-007,1,4142.32,4142.32,0
2025-06-27,NB-HOM-CAN-008,0,0.0,4067.16,0
2025-06-27,NB-HOM-CAN-009,4,17614.76,4403.69,0
2025-06-27,NB-HOM-CUS-010,6,24902.16,4150.36,0
2025-06-27,NB-HOM-CUS-011,5,36786.9,7357.38,0
2025-06-27,NB-HOM-CUS-012,8,10109.36,1263.67,0
2025-06-27,NB-BED-BED-013,12,41902.44,3491.87,1
2025-06-27,NB-BED-BED-014,16,16901.12,1056.32,1
2025-06-27,NB-BED-BED-015,5,28807.25,5761.45,0
2025-06-27,NB-BED-DUV-016,5,4867.8,973.56,0
2025-06-27,NB-BED-DUV-017,9,18999.81,2111.09,0
2025-06-27,NB-BED-DUV-018,0,0.0,2112.0,0
2025-06-27,NB-BED-PIL-019,1,7552.66,7552.66,0
2025-06-27,NB-BED-PIL-020,5,26029.8,5205.96,0
2025-06-27,NB-BED-PIL-021,4,24412.28,6103.07,1
2025-06-27,NB-BED-BLA-022,17,73748.04,4338.12,1
2025-06-27,NB-BED-BLA-023,8,17943.92,2242.99,0
2025-06-27,NB-BED-BLA-024,10,13706.7,1370.67,0
2025-06-27,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-06-27,NB-KIT-DIN-026,10,71004.8,7100.48,0
2025-06-27,NB-KIT-GLA-027,3,19674.24,6558.08,0
2025-06-27,NB-KIT-GLA-028,24,150869.04,6286.21,1
2025-06-27,NB-KIT-CUT-029,11,19655.02,1786.82,1
2025-06-27,NB-KIT-CUT-030,3,17444.37,5814.79,0
2025-06-27,NB-KIT-TAB-031,3,18562.47,6187.49,0
2025-06-27,NB-KIT-TAB-032,10,69421.8,6942.18,1
2025-06-27,NB-BAT-TOW-033,3,11873.91,3957.97,1
2025-06-27,NB-BAT-TOW-034,5,4677.6,935.52,0
2025-06-27,NB-BAT-BAT-035,5,2876.2,575.24,0
2025-06-27,NB-BAT-BAT-036,1,6861.27,6861.27,0
2025-06-27,NB-BAT-DIS-037,5,18841.45,3768.29,1
2025-06-27,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-06-27,NB-BAT-ROB-039,6,32071.5,5345.25,0
2025-06-27,NB-BAT-ROB-040,4,33627.88,8406.97,0
2025-06-28,NB-HOM-VAS-001,2,10333.78,5166.89,0
2025-06-28,NB-HOM-VAS-002,8,31392.8,3924.1,0
2025-06-28,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-06-28,NB-HOM-WAL-004,9,37305.0,4145.0,0
2025-06-28,NB-HOM-WAL-005,11,77866.14,7078.74,0
2025-06-28,NB-HOM-WAL-006,9,13775.04,1530.56,0
2025-06-28,NB-HOM-CAN-007,4,16569.28,4142.32,0
2025-06-28,NB-HOM-CAN-008,0,0.0,4067.16,0
2025-06-28,NB-HOM-CAN-009,7,27374.83,3910.69,1
2025-06-28,NB-HOM-CUS-010,3,10591.14,3530.38,1
2025-06-28,NB-HOM-CUS-011,5,36786.9,7357.38,0
2025-06-28,NB-HOM-CUS-012,8,10109.36,1263.67,0
2025-06-28,NB-BED-BED-013,7,30039.94,4291.42,0
2025-06-28,NB-BED-BED-014,7,9616.53,1373.79,0
2025-06-28,NB-BED-BED-015,15,71656.5,4777.1,1
2025-06-28,NB-BED-DUV-016,2,1947.12,973.56,0
2025-06-28,NB-BED-DUV-017,8,16888.72,2111.09,0
2025-06-28,NB-BED-DUV-018,9,19008.0,2112.0,0
2025-06-28,NB-BED-PIL-019,0,0.0,7552.66,0
2025-06-28,NB-BED-PIL-020,5,26029.8,5205.96,0
2025-06-28,NB-BED-PIL-021,12,89726.64,7477.22,0
2025-06-28,NB-BED-BLA-022,16,95512.32,5969.52,0
2025-06-28,NB-BED-BLA-023,10,22429.9,2242.99,0
2025-06-28,NB-BED-BLA-024,6,8224.02,1370.67,0
2025-06-28,NB-KIT-DIN-025,6,17960.4,2993.4,0
2025-06-28,NB-KIT-DIN-026,4,28401.92,7100.48,0
2025-06-28,NB-KIT-GLA-027,3,19674.24,6558.08,0
2025-06-28,NB-KIT-GLA-028,4,28277.36,7069.34,1
2025-06-28,NB-KIT-CUT-029,10,22217.6,2221.76,0
2025-06-28,NB-KIT-CUT-030,5,29073.95,5814.79,0
2025-06-28,NB-KIT-TAB-031,7,43312.43,6187.49,0
2025-06-28,NB-KIT-TAB-032,5,44623.4,8924.68,0
2025-06-28,NB-BAT-TOW-033,6,31425.36,5237.56,0
2025-06-28,NB-BAT-TOW-034,0,0.0,935.52,0
2025-06-28,NB-BAT-BAT-035,5,2876.2,575.24,0
2025-06-28,NB-BAT-BAT-036,3,20583.81,6861.27,0
2025-06-28,NB-BAT-DIS-037,7,31055.01,4436.43,0
2025-06-28,NB-BAT-DIS-038,7,35501.83,5071.69,0
2025-06-28,NB-BAT-ROB-039,22,88189.2,4008.6,1
2025-06-28,NB-BAT-ROB-040,11,92476.67,8406.97,0
2025-06-29,NB-HOM-VAS-001,7,36168.23,5166.89,0
2025-06-29,NB-HOM-VAS-002,8,31392.8,3924.1,0
2025-06-29,NB-HOM-VAS-003,4,13943.6,3485.9,0
2025-06-29,NB-HOM-WAL-004,1,4145.0,4145.0,0
2025-06-29,NB-HOM-WAL-005,4,28314.96,7078.74,0
2025-06-29,NB-HOM-WAL-006,5,7652.8,1530.56,0
2025-06-29,NB-HOM-CAN-007,25,76618.25,3064.73,1
2025-06-29,NB-HOM-CAN-008,10,40671.6,4067.16,0
2025-06-29,NB-HOM-CAN-009,6,26422.14,4403.69,0
2025-06-29,NB-HOM-CUS-010,4,16601.44,4150.36,0
2025-06-29,NB-HOM-CUS-011,6,44144.28,7357.38,0
2025-06-29,NB-HOM-CUS-012,3,3791.01,1263.67,0
2025-06-29,NB-BED-BED-013,5,21457.1,4291.42,0
2025-06-29,NB-BED-BED-014,4,5495.16,1373.79,0
2025-06-29,NB-BED-BED-015,10,57614.5,5761.45,0
2025-06-29,NB-BED-DUV-016,3,2920.68,973.56,0
2025-06-29,NB-BED-DUV-017,1,2111.09,2111.09,0
2025-06-29,NB-BED-DUV-018,19,34473.98,1814.42,1
2025-06-29,NB-BED-PIL-019,21,124107.06,5909.86,1
2025-06-29,NB-BED-PIL-020,10,52059.6,5205.96,0
2025-06-29,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-06-29,NB-BED-BLA-022,8,47756.16,5969.52,0
2025-06-29,NB-BED-BLA-023,13,25122.5,1932.5,1
2025-06-29,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-06-29,NB-KIT-DIN-025,5,14967.0,2993.4,0
2025-06-29,NB-KIT-DIN-026,6,32541.54,5423.59,1
2025-06-29,NB-KIT-GLA-027,10,65580.8,6558.08,0
2025-06-29,NB-KIT-GLA-028,1,8446.03,8446.03,0
2025-06-29,NB-KIT-CUT-029,26,50121.76,1927.76,1
2025-06-29,NB-KIT-CUT-030,14,81407.06,5814.79,0
2025-06-29,NB-KIT-TAB-031,21,112262.64,5345.84,1
2025-06-29,NB-KIT-TAB-032,17,151719.56,8924.68,0
2025-06-29,NB-BAT-TOW-033,7,36662.92,5237.56,0
2025-06-29,NB-BAT-TOW-034,3,2806.56,935.52,0
2025-06-29,NB-BAT-BAT-035,4,2300.96,575.24,0
2025-06-29,NB-BAT-BAT-036,29,141269.73,4871.37,1
2025-06-29,NB-BAT-DIS-037,8,35491.44,4436.43,0
2025-06-29,NB-BAT-DIS-038,9,38314.35,4257.15,1
2025-06-29,NB-BAT-ROB-039,14,64965.88,4640.42,1
2025-06-29,NB-BAT-ROB-040,5,42034.85,8406.97,0
2025-06-30,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-06-30,NB-HOM-VAS-002,0,0.0,3924.1,0
2025-06-30,NB-HOM-VAS-003,5,17429.5,3485.9,0
2025-06-30,NB-HOM-WAL-004,1,4145.0,4145.0,0
2025-06-30,NB-HOM-WAL-005,0,0.0,7078.74,0
2025-06-30,NB-HOM-WAL-006,5,7652.8,1530.56,0
2025-06-30,NB-HOM-CAN-007,3,12426.96,4142.32,0
2025-06-30,NB-HOM-CAN-008,3,12201.48,4067.16,0
2025-06-30,NB-HOM-CAN-009,2,8807.38,4403.69,0
2025-06-30,NB-HOM-CUS-010,3,12451.08,4150.36,0
2025-06-30,NB-HOM-CUS-011,6,44144.28,7357.38,0
2025-06-30,NB-HOM-CUS-012,11,13900.37,1263.67,0
2025-06-30,NB-BED-BED-013,0,0.0,4291.42,0
2025-06-30,NB-BED-BED-014,4,5495.16,1373.79,0
2025-06-30,NB-BED-BED-015,14,80660.3,5761.45,0
2025-06-30,NB-BED-DUV-016,8,7788.48,973.56,0
2025-06-30,NB-BED-DUV-017,4,8444.36,2111.09,0
2025-06-30,NB-BED-DUV-018,7,14784.0,2112.0,0
2025-06-30,NB-BED-PIL-019,7,52868.62,7552.66,0
2025-06-30,NB-BED-PIL-020,2,10411.92,5205.96,0
2025-06-30,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-06-30,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-06-30,NB-BED-BLA-023,2,4036.5,2018.25,1
2025-06-30,NB-BED-BLA-024,4,5482.68,1370.67,0
2025-06-30,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-06-30,NB-KIT-DIN-026,7,49703.36,7100.48,0
2025-06-30,NB-KIT-GLA-027,10,47322.2,4732.22,1
2025-06-30,NB-KIT-GLA-028,6,50676.18,8446.03,0
2025-06-30,NB-KIT-CUT-029,3,6665.28,2221.76,0
2025-06-30,NB-KIT-CUT-030,8,46518.32,5814.79,0
2025-06-30,NB-KIT-TAB-031,2,12374.98,6187.49,0
2025-06-30,NB-KIT-TAB-032,6,53548.08,8924.68,0
2025-06-30,NB-BAT-TOW-033,1,5237.56,5237.56,0
2025-06-30,NB-BAT-TOW-034,2,1871.04,935.52,0
2025-06-30,NB-BAT-BAT-035,8,4601.92,575.24,0
2025-06-30,NB-BAT-BAT-036,0,0.0,6861.27,0
2025-06-30,NB-BAT-DIS-037,5,22182.15,4436.43,0
2025-06-30,NB-BAT-DIS-038,2,10143.38,5071.69,0
2025-06-30,NB-BAT-ROB-039,13,59658.56,4589.12,1
2025-06-30,NB-BAT-ROB-040,6,50441.82,8406.97,0
2025-07-01,NB-HOM-VAS-001,0,0.0,5166.89,0
2025-07-01,NB-HOM-VAS-002,2,7848.2,3924.1,0
2025-07-01,NB-HOM-VAS-003,1,2580.43,2580.43,1
2025-07-01,NB-HOM-WAL-004,2,8290.0,4145.0,0
2025-07-01,NB-HOM-WAL-005,2,14157.48,7078.74,0
2025-07-01,NB-HOM-WAL-006,6,9183.36,1530.56,0
2025-07-01,NB-HOM-CAN-007,20,58353.0,2917.65,1
2025-07-01,NB-HOM-CAN-008,8,32537.28,4067.16,0
2025-07-01,NB-HOM-CAN-009,6,26422.14,4403.69,0
2025-07-01,NB-HOM-CUS-010,7,29052.52,4150.36,0
2025-07-01,NB-HOM-CUS-011,6,32765.76,5460.96,1
2025-07-01,NB-HOM-CUS-012,5,6318.35,1263.67,0
2025-07-01,NB-BED-BED-013,1,4291.42,4291.42,0
2025-07-01,NB-BED-BED-014,5,6868.95,1373.79,0
2025-07-01,NB-BED-BED-015,8,46091.6,5761.45,0
2025-07-01,NB-BED-DUV-016,4,3894.24,973.56,0
2025-07-01,NB-BED-DUV-017,5,10555.45,2111.09,0
2025-07-01,NB-BED-DUV-018,9,19008.0,2112.0,0
2025-07-01,NB-BED-PIL-019,6,45315.96,7552.66,0
2025-07-01,NB-BED-PIL-020,9,46853.64,5205.96,0
2025-07-01,NB-BED-PIL-021,5,37386.1,7477.22,0
2025-07-01,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-07-01,NB-BED-BLA-023,10,22429.9,2242.99,0
2025-07-01,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-07-01,NB-KIT-DIN-025,0,0.0,2993.4,0
2025-07-01,NB-KIT-DIN-026,11,70091.56,6371.96,1
2025-07-01,NB-KIT-GLA-027,10,46153.0,4615.3,1
2025-07-01,NB-KIT-GLA-028,7,59122.21,8446.03,0
2025-07-01,NB-KIT-CUT-029,6,13330.56,2221.76,0
2025-07-01,NB-KIT-CUT-030,6,34888.74,5814.79,0
2025-07-01,NB-KIT-TAB-031,9,55687.41,6187.49,0
2025-07-01,NB-KIT-TAB-032,7,62472.76,8924.68,0
2025-07-01,NB-BAT-TOW-033,7,36662.92,5237.56,0
2025-07-01,NB-BAT-TOW-034,7,6548.64,935.52,0
2025-07-01,NB-BAT-BAT-035,1,575.24,575.24,0
2025-07-01,NB-BAT-BAT-036,16,87478.88,5467.43,1
2025-07-01,NB-BAT-DIS-037,6,26618.58,4436.43,0
2025-07-01,NB-BAT-DIS-038,6,30430.14,5071.69,0
2025-07-01,NB-BAT-ROB-039,0,0.0,5345.25,0
2025-07-01,NB-BAT-ROB-040,11,65601.14,5963.74,1
2025-07-02,NB-HOM-VAS-001,6,31001.34,5166.89,0
2025-07-02,NB-HOM-VAS-002,4,15696.4,3924.1,0
2025-07-02,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-07-02,NB-HOM-WAL-004,2,8290.0,4145.0,0
2025-07-02,NB-HOM-WAL-005,1,7078.74,7078.74,0
2025-07-02,NB-HOM-WAL-006,6,9183.36,1530.56,0
2025-07-02,NB-HOM-CAN-007,1,3422.24,3422.24,1
2025-07-02,NB-HOM-CAN-008,0,0.0,3181.51,1
2025-07-02,NB-HOM-CAN-009,2,8807.38,4403.69,0
2025-07-02,NB-HOM-CUS-010,2,8300.72,4150.36,0
2025-07-02,NB-HOM-CUS-011,9,66216.42,7357.38,0
2025-07-02,NB-HOM-CUS-012,8,10109.36,1263.67,0
2025-07-02,NB-BED-BED-013,2,8582.84,4291.42,0
2025-07-02,NB-BED-BED-014,0,0.0,1373.79,0
2025-07-02,NB-BED-BED-015,7,40330.15,5761.45,0
2025-07-02,NB-BED-DUV-016,4,3894.24,973.56,0
2025-07-02,NB-BED-DUV-017,5,10555.45,2111.09,0
2025-07-02,NB-BED-DUV-018,2,4224.0,2112.0,0
2025-07-02,NB-BED-PIL-019,6,45315.96,7552.66,0
2025-07-02,NB-BED-PIL-020,1,5205.96,5205.96,0
2025-07-02,NB-BED-PIL-021,1,7477.22,7477.22,0
2025-07-02,NB-BED-BLA-022,1,5969.52,5969.52,0
2025-07-02,NB-BED-BLA-023,7,11235.35,1605.05,1
2025-07-02,NB-BED-BLA-024,1,1370.67,1370.67,0
2025-07-02,NB-KIT-DIN-025,2,5986.8,2993.4,0
2025-07-02,NB-KIT-DIN-026,6,42602.88,7100.48,0
2025-07-02,NB-KIT-GLA-027,4,21027.64,5256.91,1
2025-07-02,NB-KIT-GLA-028,1,8446.03,8446.03,0
2025-07-02,NB-KIT-CUT-029,9,19995.84,2221.76,0
2025-07-02,NB-KIT-CUT-030,6,30609.54,5101.59,1
2025-07-02,NB-KIT-TAB-031,1,6187.49,6187.49,0
2025-07-02,NB-KIT-TAB-032,2,17849.36,8924.68,0
2025-07-02,NB-BAT-TOW-033,9,47138.04,5237.56,0
2025-07-02,NB-BAT-TOW-034,3,2806.56,935.52,0
2025-07-02,NB-BAT-BAT-035,4,2300.96,575.24,0
2025-07-02,NB-BAT-BAT-036,11,75473.97,6861.27,0
2025-07-02,NB-BAT-DIS-037,12,53237.16,4436.43,0
2025-07-02,NB-BAT-DIS-038,2,10143.38,5071.69,0
2025-07-02,NB-BAT-ROB-039,5,26726.25,5345.25,0
2025-07-02,NB-BAT-ROB-040,16,117281.44,7330.09,1
2025-07-03,NB-HOM-VAS-001,8,33191.12,4148.89,1
2025-07-03,NB-HOM-VAS-002,4,15696.4,3924.1,0
2025-07-03,NB-HOM-VAS-003,2,6971.8,3485.9,0
2025-07-03,NB-HOM-WAL-004,4,16580.0,4145.0,0
2025-07-03,NB-HOM-WAL-005,4,28314.96,7078.74,0
2025-07-03,NB-HOM-WAL-006,4,6122.24,1530.56,0
2025-07-03,NB-HOM-CAN-007,5,20711.6,4142.32,0
2025-07-03,NB-HOM-CAN-008,8,32537.28,4067.16,0
2025-07-03,NB-HOM-CAN-009,6,26422.14,4403.69,0
2025-07-03,NB-HOM-CUS-010,5,20751.8,4150.36,0
2025-07-03,NB-HOM-CUS-011,17,107285.64,6310.92,1
2025-07-03,NB-HOM-CUS-012,7,8845.69,1263.67,0
2025-07-03,NB-BED-BED-013,7,21941.71,3134.53,1
2025-07-03,NB-BED-BED-014,2,2747.58,1373.79,0
2025-07-03,NB-BED-BED-015,0,0.0,5761.45,0
2025-07-03,NB-BED-DUV-016,1,973.56,973.56,0
2025-07-03,NB-BED-DUV-017,6,12666.54,2111.09,0
2025-07-03,NB-BED-DUV-018,14,23672.74,1690.91,1
2025-07-03,NB-BED-PIL-019,2,15105.32,7552.66,0
2025-07-03,NB-BED-PIL-020,16,83295.36,5205.96,0
2025-07-03,NB-BED-PIL-021,7,52340.54,7477.22,0
2025-07-03,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-07-03,NB-BED-BLA-023,5,11214.95,2242.99,0
2025-07-03,NB-BED-BLA-024,4,5482.68,1370.67,0
2025-07-03,NB-KIT-DIN-025,2,5986.8,2993.4,0
2025-07-03,NB-KIT-DIN-026,6,42602.88,7100.48,0
2025-07-03,NB-KIT-GLA-027,7,45906.56,6558.08,0
2025-07-03,NB-KIT-GLA-028,2,16892.06,8446.03,0
2025-07-03,NB-KIT-CUT-029,5,11108.8,2221.76,0
2025-07-03,NB-KIT-CUT-030,8,46518.32,5814.79,0
2025-07-03,NB-KIT-TAB-031,2,12374.98,6187.49,0
2025-07-03,NB-KIT-TAB-032,5,44623.4,8924.68,0
2025-07-03,NB-BAT-TOW-033,9,47138.04,5237.56,0
2025-07-03,NB-BAT-TOW-034,19,15422.11,811.69,1
2025-07-03,NB-BAT-BAT-035,2,1150.48,575.24,0
2025-07-03,NB-BAT-BAT-036,2,13722.54,6861.27,0
2025-07-03,NB-BAT-DIS-037,4,12992.04,3248.01,1
2025-07-03,NB-BAT-DIS-038,0,0.0,5071.69,0
2025-07-03,NB-BAT-ROB-039,6,32071.5,5345.25,0
2025-07-03,NB-BAT-ROB-040,9,75662.73,8406.97,0
2025-07-04,NB-HOM-VAS-001,3,15500.67,5166.89,0
2025-07-04,NB-HOM-VAS-002,3,11772.3,3924.1,0
2025-07-04,NB-HOM-VAS-003,1,3485.9,3485.9,0
2025-07-04,NB-HOM-WAL-004,12,41736.96,3478.08,1
2025-07-04,NB-HOM-WAL-005,3,21236.22,7078.74,0
2025-07-04,NB-HOM-WAL-006,1,1530.56,1530.56,0
2025-07-04,NB-HOM-CAN-007,1,4142.32,4142.32,0
2025-07-04,NB-HOM-CAN-008,2,8134.32,4067.16,0
2025-07-04,NB-HOM-CAN-009,4,17614.76,4403.69,0
2025-07-04,NB-HOM-CUS-010,6,24902.16,4150.36,0
2025-07-04,NB-HOM-CUS-011,8,58859.04,7357.38,0
2025-07-04,NB-HOM-CUS-012,2,2527.34,1263.67,0
2025-07-04,NB-BED-BED-013,1,4291.42,4291.42,0
2025-07-04,NB-BED-BED-014,2,2747.58,1373.79,0
2025-07-04,NB-BED-BED-015,2,11522.9,5761.45,0
2025-07-04,NB-BED-DUV-016,7,6814.92,973.56,0
2025-07-04,NB-BED-DUV-017,3,6333.27,2111.09,0
2025-07-04,NB-BED-DUV-018,6,12672.0,2112.0,0
2025-07-04,NB-BED-PIL-019,6,45315.96,7552.66,0
2025-07-04,NB-BED-PIL-020,19,83058.69,4371.51,1
2025-07-04,NB-BED-PIL-021,9,67294.98,7477.22,0
2025-07-04,NB-BED-BLA-022,6,35817.12,5969.52,0
2025-07-04,NB-BED-BLA-023,11,24672.89,2242.99,0
2025-07-04,NB-BED-BLA-024,7,9594.69,1370.67,0
2025-07-04,NB-KIT-DIN-025,3,8980.2,2993.4,0
2025-07-04,NB-KIT-DIN-026,5,35502.4,7100.48,0
2025-07-04,NB-KIT-GLA-027,5,32790.4,6558.08,0
2025-07-04,NB-KIT-GLA-028,16,110076.96,6879.81,1
2025-07-04,NB-KIT-CUT-029,4,8887.04,2221.76,0
2025-07-04,NB-KIT-CUT-030,8,46518.32,5814.79,0
2025-07-04,NB-KIT-TAB-031,5,30937.45,6187.49,0
2025-07-04,NB-KIT-TAB-032,0,0.0,8924.68,0
2025-07-04,NB-BAT-TOW-033,13,59865.26,4605.02,1
2025-07-04,NB-BAT-TOW-034,2,1871.04,935.52,0
2025-07-04,NB-BAT-BAT-035,2,1150.48,575.24,0
2025-07-04,NB-BAT-BAT-036,1,6861.27,6861.27,0
2025-07-04,NB-BAT-DIS-037,18,61389.18,3410.51,1
2025-07-04,NB-BAT-DIS-038,4,20286.76,5071.69,0
2025-07-04,NB-BAT-ROB-039,5,26726.25,5345.25,0
2025-07-04,NB-BAT-ROB-040,9,75662.73,8406.97,0
2025-07-05,NB-HOM-VAS-001,7,36168.23,5166.89,0
2025-07-05,NB-HOM-VAS-002,11,43165.1,3924.1,0
2025-07-05,NB-HOM-VAS-003,8,27887.2,3485.9,0
2025-07-05,NB-HOM-WAL-004,7,29015.0,4145.0,0
2025-07-05,NB-HOM-WAL-005,8,56629.92,7078.74,0
2025-07-05,NB-HOM-WAL-006,3,4591.68,1530.56,0
2025-07-05,NB-HOM-CAN-007,6,24853.92,4142.32,0
2025-07-05,NB-HOM-CAN-008,2,8134.32,4067.16,0
2025-07-05,NB-HOM-CAN-009,1,4403.69,4403.69,0
2025-07-05,NB-HOM-CUS-010,4,16601.44,4150.36,0
2025-07-05,NB-HOM-CUS-011,4,29429.52,7357.38,0
2025-07-05,NB-HOM-CUS-012,2,2527.34,1263.67,0
2025-07-05,NB-BED-BED-013,3,12874.26,4291.42,0
2025-07-05,NB-BED-BED-014,6,8242.74,1373.79,0
